Date,oneyr-threemo,twoyr-threemo,fiveyr-twoyr,tenyr-twoyr,tenyr-threemo
Aug-00,-0.16,0.02,-0.15,-0.27,-0.25
Jul-00,-0.2,0.03,-0.14,-0.26,-0.23
Jul-00,-0.15,0.1,-0.14,-0.26,-0.16
Jul-00,-0.17,0.05,-0.13,-0.25,-0.2
Jul-00,-0.13,0.11,-0.13,-0.25,-0.14
Jul-00,-0.14,0.15,-0.18,-0.31,-0.16
Jul-00,-0.14,0.14,-0.17,-0.31,-0.17
Jul-00,-0.06,0.19,-0.18,-0.31,-0.12
Jul-00,-0.14,0.14,-0.17,-0.31,-0.17
Jul-00,-0.03,0.28,-0.15,-0.3,-0.02
Jul-00,-0.03,0.28,-0.14,-0.28,0
Jul-00,-0.01,0.31,-0.15,-0.29,0.02
Jul-00,-0.05,0.24,-0.16,-0.31,-0.07
Jul-00,-0.11,0.13,-0.16,-0.3,-0.17
Jul-00,-0.07,0.17,-0.14,-0.25,-0.08
Jul-00,-0.01,0.22,-0.16,-0.26,-0.04
Jul-00,-0.01,0.21,-0.18,-0.27,-0.06
Jul-00,0.03,0.25,-0.18,-0.28,-0.03
Jul-00,0.08,0.32,-0.18,-0.29,0.03
Jul-00,0.07,0.3,-0.17,-0.3,0
Jul-00,0.07,0.31,-0.19,-0.31,0
Jun-00,0.2,0.5,-0.2,-0.35,0.15
Jun-00,0.26,0.52,-0.16,-0.33,0.19
Jun-00,0.33,0.62,-0.15,-0.32,0.3
Jun-00,0.33,0.67,-0.21,-0.4,0.27
Jun-00,0.34,0.68,-0.21,-0.39,0.29
Jun-00,0.33,0.69,-0.18,-0.36,0.33
Jun-00,0.32,0.66,-0.18,-0.38,0.28
Jun-00,0.35,0.69,-0.18,-0.39,0.3
Jun-00,0.33,0.64,-0.2,-0.4,0.24
Jun-00,0.27,0.56,-0.2,-0.4,0.16
Jun-00,0.26,0.55,-0.19,-0.39,0.16
Jun-00,0.29,0.6,-0.18,-0.39,0.21
Jun-00,0.31,0.62,-0.18,-0.38,0.24
Jun-00,0.29,0.61,-0.17,-0.38,0.23
Jun-00,0.27,0.59,-0.19,-0.43,0.16
Jun-00,0.31,0.64,-0.2,-0.43,0.21
Jun-00,0.31,0.65,-0.19,-0.43,0.22
Jun-00,0.31,0.6,-0.17,-0.39,0.21
Jun-00,0.25,0.52,-0.16,-0.37,0.15
Jun-00,0.24,0.51,-0.16,-0.37,0.14
Jun-00,0.36,0.65,-0.15,-0.37,0.28
Jun-00,0.58,0.87,-0.17,-0.41,0.46
May-00,0.74,1.06,-0.15,-0.4,0.66
May-00,0.41,0.87,-0.12,-0.36,0.51
May-00,0.44,0.86,-0.12,-0.36,0.5
May-00,0.42,0.86,-0.07,-0.32,0.54
May-00,0.37,0.87,-0.08,-0.32,0.55
May-00,0.29,0.82,-0.15,-0.38,0.44
May-00,0.28,0.8,-0.15,-0.37,0.43
May-00,0.43,0.97,-0.15,-0.35,0.62
May-00,0.47,1.01,-0.14,-0.37,0.64
May-00,0.37,0.85,-0.16,-0.42,0.43
May-00,0.23,0.69,-0.17,-0.46,0.23
May-00,0.19,0.63,-0.15,-0.41,0.22
May-00,0.3,0.77,-0.15,-0.4,0.37
May-00,0.23,0.68,-0.15,-0.39,0.29
May-00,0.22,0.7,-0.15,-0.37,0.33
May-00,0.23,0.72,-0.11,-0.33,0.39
May-00,0.19,0.68,-0.04,-0.3,0.38
May-00,0.32,0.87,-0.07,-0.33,0.54
May-00,0.3,0.87,-0.07,-0.31,0.56
May-00,0.32,0.82,-0.07,-0.33,0.49
May-00,0.31,0.8,-0.12,-0.4,0.4
May-00,0.24,0.73,-0.14,-0.44,0.29
Apr-00,0.42,0.86,-0.12,-0.45,0.41
Apr-00,0.46,0.88,-0.12,-0.4,0.48
Apr-00,0.44,0.75,-0.1,-0.36,0.39
Apr-00,0.39,0.69,-0.09,-0.34,0.35
Apr-00,0.31,0.56,-0.13,-0.36,0.2
Apr-00,0.33,0.59,-0.14,-0.39,0.2
Apr-00,0.27,0.52,-0.1,-0.34,0.18
Apr-00,0.26,0.52,-0.06,-0.28,0.24
Apr-00,0.27,0.51,-0.1,-0.32,0.19
Apr-00,0.27,0.46,-0.16,-0.42,0.04
Apr-00,0.35,0.59,-0.16,-0.46,0.13
Apr-00,0.34,0.57,-0.13,-0.43,0.14
Apr-00,0.33,0.53,-0.17,-0.47,0.06
Apr-00,0.29,0.46,-0.2,-0.51,-0.05
Apr-00,0.27,0.48,-0.2,-0.52,-0.04
Apr-00,0.29,0.5,-0.18,-0.45,0.05
Apr-00,0.29,0.49,-0.18,-0.45,0.04
Apr-00,0.31,0.52,-0.19,-0.45,0.07
Apr-00,0.36,0.58,-0.15,-0.45,0.13
Mar-00,0.4,0.62,-0.18,-0.47,0.15
Mar-00,0.38,0.64,-0.17,-0.46,0.18
Mar-00,0.42,0.7,-0.13,-0.41,0.29
Mar-00,0.43,0.72,-0.14,-0.43,0.29
Mar-00,0.44,0.78,-0.15,-0.45,0.33
Mar-00,0.4,0.73,-0.13,-0.44,0.29
Mar-00,0.33,0.62,-0.13,-0.44,0.18
Mar-00,0.3,0.59,-0.09,-0.37,0.22
Mar-00,0.31,0.59,-0.06,-0.37,0.22
Mar-00,0.28,0.57,-0.07,-0.34,0.23
Mar-00,0.31,0.61,-0.05,-0.3,0.31
Mar-00,0.33,0.63,-0.03,-0.24,0.39
Mar-00,0.36,0.65,0,-0.21,0.44
Mar-00,0.33,0.61,0.04,-0.17,0.44
Mar-00,0.32,0.63,0.05,-0.16,0.47
Mar-00,0.34,0.68,0.06,-0.16,0.52
Mar-00,0.33,0.66,0.08,-0.13,0.53
Mar-00,0.34,0.67,0.09,-0.12,0.55
Mar-00,0.34,0.65,0.12,-0.09,0.56
Mar-00,0.35,0.7,0.09,-0.13,0.57
Mar-00,0.36,0.71,0.1,-0.11,0.6
Mar-00,0.43,0.76,0.07,-0.12,0.64
Mar-00,0.41,0.76,0.07,-0.13,0.63
Feb-00,0.42,0.75,0.08,-0.11,0.64
Feb-00,0.41,0.67,0.06,-0.1,0.57
Feb-00,0.39,0.66,0.05,-0.09,0.57
Feb-00,0.41,0.71,0.04,-0.16,0.55
Feb-00,0.45,0.79,0.05,-0.17,0.62
Feb-00,0.4,0.75,0.05,-0.21,0.54
Feb-00,0.51,0.91,0.06,-0.17,0.74
Feb-00,0.54,0.95,0.07,-0.11,0.84
Feb-00,0.49,0.9,0.12,-0.07,0.83
Feb-00,0.45,0.91,0.08,-0.1,0.81
Feb-00,0.51,0.94,0.1,-0.06,0.88
Feb-00,0.51,0.99,0.12,-0.02,0.97
Feb-00,0.53,1,0.11,0,1
Feb-00,0.54,1.03,0.08,-0.13,0.9
Feb-00,0.53,1,0.05,-0.1,0.9
Feb-00,0.51,0.96,0.08,-0.04,0.92
Feb-00,0.52,0.96,0.01,-0.1,0.86
Feb-00,0.53,0.93,0,-0.07,0.86
Feb-00,0.58,0.97,0.06,-0.03,0.94
Feb-00,0.59,0.89,0.08,0.02,0.91
Jan-00,0.54,0.85,0.1,0.07,0.92
Jan-00,0.6,0.93,0.1,0.08,1.01
Jan-00,0.6,0.92,0.16,0.17,1.09
Jan-00,0.57,0.87,0.17,0.24,1.11
Jan-00,0.56,0.87,0.16,0.26,1.13
Jan-00,0.58,0.88,0.16,0.26,1.14
Jan-00,0.65,1.01,0.19,0.31,1.32
Jan-00,0.65,1.01,0.18,0.3,1.31
Jan-00,0.61,0.95,0.16,0.27,1.22
Jan-00,0.59,0.91,0.18,0.28,1.19
Jan-00,0.72,1.03,0.15,0.25,1.28
Jan-00,0.69,0.99,0.14,0.23,1.22
Jan-00,0.71,1.04,0.14,0.23,1.27
Jan-00,0.7,1.02,0.12,0.22,1.24
Jan-00,0.65,0.96,0.11,0.19,1.15
Jan-00,0.62,0.93,0.11,0.21,1.14
Jan-00,0.62,0.94,0.11,0.22,1.16
Jan-00,0.61,0.94,0.13,0.24,1.18
Jan-00,0.57,0.87,0.1,0.19,1.06
Jan-00,0.61,0.9,0.12,0.2,1.1
